"date"	"pr.87544"	"pr.87448"	"pr.87453"	"pr.87534"	"pr.87468"	"pr.87484"	"pr.87537"	"pr.87548"	"pr.87532"	"pr.87540"	"pr.87550"	"pr.87616"	"pr.87623"	"pr.87624"	"pr.87637"	"pr.87640"	"pr.87679"
1987-04-05	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	NA
1987-04-06	0	0	0	0	NA	3	0	5.3	0	NA	0.5	0	0	0	0	0	0
1987-04-07	20	11.4	12.5	46.7	NA	40.5	5.1	32.5	0	NA	61.4	0	0	12	0.5	21	6
1987-04-08	0	0	0	0	NA	0.4	0	0	0	NA	0	0	0	0	0	0	0
1987-04-09	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-04-10	0	0	0	0	NA	0.3	0	0	0	NA	0.2	0	0	0	0	0	0
1987-04-11	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-04-12	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0.3
1987-04-13	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-04-14	0	0	0	0	NA	0	0	0	0	NA	0	7	4.3	0	0	0	0
1987-04-15	8	2.7	5.2	0.5	NA	0.4	0	8.3	0	NA	6.1	3	3.3	4.1	4.1	9	1.6
1987-04-16	0	5	1.8	2.5	NA	0.2	0.3	0	0	NA	0	0	0	0	0	0	0
1987-04-17	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-04-18	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-04-19	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	NA
1987-04-20	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-04-21	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-04-22	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-04-23	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-04-24	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-04-25	4	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-04-26	0	0.4	0	0	NA	9	0	19.4	2.5	NA	0	0	0	0	0	0	NA
1987-04-27	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-04-28	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-04-29	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0.6
1987-04-30	18	12.8	11.6	29.6	NA	19.5	12.5	17.2	45.6	NA	17.1	27.2	58.3	49.6	32.5	14.8	40.5
1987-05-01	7	0	0	0	NA	9.2	0.7	13.8	0	NA	16	0	0	0	8.2	9.6	5.6
1987-05-02	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0.6	0	0
1987-05-03	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	NA
1987-05-04	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-05-05	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0
1987-05-06	0	0	0	0	NA	0	0	0	0	0	0	1.4	2.3	2.5	0.6	0	3.6
1987-05-07	3	0	0	0	NA	0.2	0	14.2	2	4.2	7	0	0	0	0.8	4	0.5
1987-05-08	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-09	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-10	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-05-11	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-12	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-13	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-14	0	0	0	0	NA	0	0	0	0	0	0.3	0	0	0	0	0	0
1987-05-15	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-16	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-17	0	0	0	0	NA	0	0	0	0	0	0	0.5	0	0	0	0	NA
1987-05-18	0	4.2	1.9	0.3	NA	0	0	0	0.2	0	0	5.6	2.2	0.6	0	0	0
1987-05-19	0	26.9	58.3	11.9	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-20	0	0	0.5	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-21	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-22	0	0.5	0.2	0	NA	0	0	0	0	0.1	0	0	0	0	0	0	0.8
1987-05-23	0.2	0	0	0	NA	0	0	0	0.6	0.2	0	0	0	0	0.5	0	0.3
1987-05-24	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-05-25	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-26	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-27	0.4	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-28	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-29	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-30	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-05-31	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-06-01	0.5	0	0	0	NA	0	0	0	0.6	0.6	1.5	0	0	0	0.1	1.5	0.9
1987-06-02	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-03	1	0	0	0	NA	0	0.4	0	0	0.5	0	0	0	0	0.3	0	0.4
1987-06-04	0	0	0	0.1	NA	0	0.1	0	0	0	0	0	0	0	0	0	0
1987-06-05	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-06	0	0	0	0	NA	0	0	0	0	0.7	0	0	0	0	0	2	0
1987-06-07	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-06-08	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-09	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-10	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-11	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-12	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-13	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-14	0	0	0	0	NA	0	0	1.5	0	0	0	0	0	0	0	0	0
1987-06-15	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-16	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-17	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-18	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-19	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0.1	0	0.4
1987-06-20	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0.9	0	1.1
1987-06-21	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-06-22	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-23	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-24	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-25	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-26	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-27	0	0	0	0	NA	0	32.5	0	0	0	0	0	0	0	0	0	0
1987-06-28	23	5	0	0.4	NA	1.5	0	0.3	1	24.9	9.2	0	0	0	26.3	10	28.2
1987-06-29	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-06-30	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-07-01	0	0	0	8	NA	10.5	1.9	33.3	7.2	1.6	0	1.4	11.6	7.8	0.2	0	0
1987-07-02	31	8.3	0	13.2	NA	22.2	13	27.6	27	20.6	13.4	8.5	7.9	25.2	26.7	32.5	19.6
1987-07-03	0	0	0	0.4	NA	0.3	0	1.2	0	0.2	3.3	0	0	0	0	0	0
1987-07-04	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-07-05	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-07-06	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-07-07	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-07-08	0	0	0	0	NA	0	0	0	0	0	0	0	0.2	0	0	0	0
1987-07-09	0	0	0	0	NA	0	0	0	0	0.1	0.2	0	0	0.5	0	0	0.2
1987-07-10	0	0	0	0	NA	0	0	0	0.3	0.2	0.3	0.1	0	0	0	0	0
1987-07-11	0	0	0	0.1	NA	32.2	0.3	33.7	1.6	0.9	5.2	0.1	0	0.6	0	0.2	0.5
1987-07-12	0	0	0	0.1	NA	0	0	0.1	0	0	0.3	0	0	0	0	0	NA
1987-07-13	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0.3
1987-07-14	0	0	0	0.5	NA	1.7	0	0	0	1.2	0.7	0	0	0	0	0	0.1
1987-07-15	4	5.7	2.4	0.2	NA	0	0	0.7	5.5	0.8	0.8	10.5	4.8	5.8	2.6	4.3	5.4
1987-07-16	0	5.5	0	0	NA	0	0	0.5	2.4	0	0	0	0	0	0	0	0
1987-07-17	0	4	0	2.4	NA	0	2.1	0	0	0	0	0	0	0	0	0	1.3
1987-07-18	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-07-19	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-07-20	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-07-21	0	9	3.4	8	NA	0	3.3	0.1	4.2	0.9	0	3.5	3.5	6	0	0	0
1987-07-22	15	0	0	4	NA	35.8	12	29	9.8	13.6	17.9	14.5	9.8	10	10.2	18.5	11
1987-07-23	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-07-24	3	0	0	1	NA	1.3	1.2	0.3	1.2	0.7	11.4	0	0.1	0	3	3.5	1
1987-07-25	0	0	0	0.2	NA	0	0	0.8	0	0.9	40.1	0	0	0	0.1	20	0
1987-07-26	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-07-27	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-07-28	0	2	0	0	NA	0	0	0	0	0	0	0	0	3.8	0	0	0
1987-07-29	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-07-30	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-07-31	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-08-01	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-08-02	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-08-03	13	4	19	19.4	NA	0	8.9	0	19.5	20.3	0	20.6	26	45	9	0	12.1
1987-08-04	17	1	0.7	1.8	NA	11.5	7.5	7.9	8.8	24.9	4.3	1.5	15	20	5.5	9	3
1987-08-05	0.8	0	0	0	NA	3.8	1	3.6	0.2	0.3	0.1	0	0	0	0	0.5	0
1987-08-06	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-08-07	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-08-08	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-08-09	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-08-10	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-08-11	0	0	0	0	NA	0	0	0	3.4	0	0	7.2	18.6	0	8.6	0	20.3
1987-08-12	0	0	0	0	NA	0	0	0	0	0.5	0.6	0	0	24.5	8.8	3	4.6
1987-08-13	0	0	0	0	NA	0.5	0.5	1.6	3.2	2	0.2	0	0	0	0	0	0.4
1987-08-14	18	3	0.8	7.4	NA	0.2	1.5	0.4	2	3.8	2.9	7.5	10	10	11.5	7	6
1987-08-15	2	0	0	0	NA	5.5	2	7	0	0	13.1	0	0	0	0	9	0.7
1987-08-16	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0.5	NA
1987-08-17	0	0	0	0	NA	0	0	0	0	0	0	0	0.8	0	0	0	0.3
1987-08-18	0.2	0	0	0	NA	0	0.1	0	2	1.7	0	3	5.4	2.8	0	0	0.4
1987-08-19	0	0	0	0	NA	0	0.3	0	0.3	0.3	0	0	1.7	1.2	0	0	0
1987-08-20	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-08-21	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-08-22	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-08-23	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-08-24	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-08-25	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-08-26	0	0	0	0	NA	0	0	0	0	0	0	2	0.6	0.2	2.6	0	5
1987-08-27	1	0	0	0	NA	0	0	0	5.8	1.1	0.6	0	0	0	7	1.5	2
1987-08-28	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-08-29	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-08-30	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-08-31	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-01	0	0.5	4.1	0	NA	0	0	0	6.7	2.5	0	0.7	2.5	1.8	0.2	0	0.8
1987-09-02	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-03	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-04	0.2	0	0	0	NA	0	0	0	0	0	0	0	0.8	1.5	2.5	0	0.8
1987-09-05	3	0	11.2	12	NA	0	11	0.5	29.2	22.2	3.4	5.5	9.6	11	14.6	0	17.2
1987-09-06	0	0.2	0	0	NA	0	0	0	0	0.1	0	0	0	0	1	0	0.4
1987-09-07	0	0	0	0	NA	0	0	0	0	0	0	0.8	0	0	0	0	0
1987-09-08	0	0	0	0	NA	5	0.3	10.5	0	0	0	0	0	0.3	10.5	2.2	19.5
1987-09-09	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-10	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-11	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-12	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-13	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-09-14	4	0	0	0	NA	0	0.2	0	1	4	0	0	1.9	0	0	0.4	1.3
1987-09-15	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-16	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-17	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-18	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-19	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-20	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-09-21	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-22	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-23	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-24	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-25	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-09-26	11	0	0	0	NA	0	0	0	0	0.3	8	0	0	0	8	1.2	13.2
1987-09-27	0	0	0	0	NA	0	0	0	0	0	0	0.2	0	0	4.2	0	NA
1987-09-28	0	0	0	0	NA	0	0	0	1.2	0	0	0.8	5.2	5.5	15.5	0	5
1987-09-29	0	0	0	0.3	NA	7.9	0	15.4	0.2	0.5	5.3	0	0	0	10	10.2	0
1987-09-30	0	0.4	2.7	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-10-01	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-10-02	0	0	0	0	NA	0	0	0	0	0	0	0.4	0.3	0	0	0	0
1987-10-03	2	5	2.8	0	NA	0	0	0	2	2.5	0.4	3.5	1.7	4	6.2	1.8	7.5
1987-10-04	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-10-05	0	3	0	3	NA	0	0	0	9.6	0.2	0	0.6	0.4	3.2	0.9	0	0.8
1987-10-06	12.5	0	0	15	NA	9	11	5.9	29	9.2	15	1.8	0.1	0.6	4.1	4	5.8
1987-10-07	1	1	0.4	0.9	NA	18	5.5	6.6	7.4	0.7	1.2	9	6.6	5.8	15.6	9	4
1987-10-08	0	0	0	0	NA	0	0.1	0	0	0	0	0	0	0	0	0	0
1987-10-09	0	0	0	0	NA	0	0	0	0	0	0	0	0	7.7	2	0	0.4
1987-10-10	5	0	0	8.7	NA	23.6	2.3	0.4	9	2.3	2.1	3	8	4.6	2.4	8.8	3.7
1987-10-11	2	0	0	0	NA	0	0	0	0	0.3	0	0	0	0	0.5	2	0
1987-10-12	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-10-13	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-10-14	2	9.4	0	4.3	NA	6.1	2.9	3.7	4.5	2.5	10.5	7	7.2	6.2	0	0	0.7
1987-10-15	0	2	0.5	2	NA	2.2	0.1	2.6	0.2	0.9	5.3	1.2	1.1	3.2	1.6	8.5	0.3
1987-10-16	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-10-17	17	0	0	0	NA	0	0.1	0	0	5.9	11.5	0.2	0	2.5	24.8	11.5	7.5
1987-10-18	0	2	0	6.7	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-10-19	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0.8	0	1.9
1987-10-20	0	0.8	2	0	NA	0	2.2	0	0	0	9.7	0	0	0	0	0	0
1987-10-21	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-10-22	3	0	0	3.7	NA	0.8	7.6	1	5.5	2.7	6.3	11.8	11.7	6	12.2	1.8	7.7
1987-10-23	0	0	0	0	NA	8.2	0	2.6	0	0	0.3	0	0	0	0	0	0
1987-10-24	19	22.7	0	12.8	NA	0	15.5	5.6	10.5	11.6	28.8	0	4.1	7.8	6	26.4	1.5
1987-10-25	1.5	25	64.8	7.2	NA	21.5	1.2	29	0.6	1.8	17.7	0	0	0	0	6	NA
1987-10-26	0	0	0	0	NA	3.8	0	0	0	0	0	0	0	0	0	0.5	0
1987-10-27	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-10-28	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-10-29	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-10-30	15	7.7	1	0.5	NA	0	10.8	0.2	8.5	3.6	4.3	1.3	0.1	0	23	27.8	7.8
1987-10-31	17	12.7	13.7	30.3	NA	27.5	1.4	12.5	12.1	23	4.7	11.5	0.7	3.6	16	5	5
1987-11-01	5	0.5	21.3	0	NA	0	0	0	2.5	10.2	0	11.2	10	11.3	12	0.8	11
1987-11-02	2	10.7	126	1.3	NA	0	31.2	0	3.2	0.6	0	14	7.9	0.6	2	8	2
1987-11-03	57	14	5	13.5	NA	1.5	68	49.6	30.5	39.6	88.5	47.5	47.5	31	8.6	27	2.5
1987-11-04	29	2.4	1.1	8.4	NA	20.5	8.2	45.3	19.1	21.6	30.8	16.5	16.5	18	5.5	28.2	6.4
1987-11-05	32	0	0	0.4	NA	2.2	3.8	7.2	5.8	41.6	27.3	14.4	29	13	41.7	37	20.2
1987-11-06	0.5	0	0	0	NA	0	0.4	0	0	0	0	0.5	0.2	0	6	1	1
1987-11-07	2	0.5	1.8	0	NA	13.8	0	3.5	0	0	2.4	0	0	1	0	18	0
1987-11-08	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-11-09	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-11-10	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-11-11	0	0.6	3.4	0.5	NA	0	0	0	0.6	0	0	5	0	0	1	0	0
1987-11-12	0	6	0	0.9	NA	34	16.7	0.2	0	0	0	0	0	0	0	0	0
1987-11-13	0	0.3	29	10.4	NA	10.5	28	6.3	2	0	2	0	0	0	0	0	0
1987-11-14	0	1.3	15	10.3	NA	0	0	12.8	0	0	0	0	0	0	0.6	0	0
1987-11-15	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-11-16	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-11-17	29	6	22.6	17	NA	30	7.7	38	13.5	0	26.8	0.9	0.3	4.8	2	66	1.5
1987-11-18	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-11-19	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-11-20	0	0.5	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-11-21	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-11-22	10	0	0	0.6	NA	5.5	18.9	4.3	6.6	4.6	4.5	9.5	12.8	19.5	19.5	5	26.1
1987-11-23	14	1	2.5	0	NA	11.5	1.9	8	8	7.1	10	21.4	31.1	23.8	10.4	5	8.9
1987-11-24	0	0	0	0	NA	0	0	0.4	0	0.2	0	0	0	0	0.3	0.5	1.1
1987-11-25	0	0	0	0	NA	0	0	0	0.5	0	0	0	2.6	5.5	0	0	2.7
1987-11-26	0	7	4.2	0	NA	0	0	0	0	0	0	0.7	0	0	0.2	0	0
1987-11-27	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-11-28	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-11-29	0	0	0	0	NA	0	0	0	0	0	0	0.4	1.6	0	0.6	0	NA
1987-11-30	0	0	0	0	NA	0	0	0	2	1.7	0	0	0	0	0	0.5	0
1987-12-01	0	1.4	0	0	NA	12	0	33.4	0	0	2	0	0	0	0	0	0
1987-12-02	8	35	37	6.4	NA	0	0	0	0.7	0	0	0	0.4	0	0	0	0
1987-12-03	0	0	5.2	10	NA	2	0.3	0.3	1	0.2	0	3.3	0	0	0	0	0
1987-12-04	20.5	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-12-05	0	8.6	21.4	21.6	NA	5.2	10	1.9	0	2.5	3.9	0	0	21.5	0.4	0.3	0.6
1987-12-06	5.7	0	2	0	NA	1.6	0	0	0	0	0	0	0	0	0	0	NA
1987-12-07	0	0.7	0	0	NA	0	0	0	0	0	0	0	0	0	2.5	2	1.6
1987-12-08	10	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-12-09	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0.3
1987-12-10	19	0.4	21.6	31.7	NA	29	27	27.2	0.5	6.7	25.5	0	0.2	1.5	0.5	28	0.6
1987-12-11	4	0	0	0	NA	0	0	0	0	0	0.2	0	0	0	0	0.3	0
1987-12-12	6.7	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-12-13	0	1	0	0.5	NA	1.5	0.2	7.3	3.2	3.2	5.7	4	6	8	1.5	0	5
1987-12-14	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-12-15	43	0	6.4	5	NA	0	0.7	0	0	0.2	21.3	0	0	2	27.9	1	5.5
1987-12-16	3	0	0	0	NA	0.1	0	0	0	0	0	0	0	0	0	0	0
1987-12-17	0	0	0	2.7	NA	0	0	0	1	0.2	0	0	0	0	0	0	0
1987-12-18	0	0	2.4	0.2	NA	0	0.1	0	0.8	0.1	1.5	0	0	0	4.2	0.3	1.5
1987-12-19	0	2	10.4	0.6	NA	7	24	28.7	25.5	29	22.9	12	18	15.3	5	8.2	4.3
1987-12-20	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	NA
1987-12-21	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-12-22	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-12-23	0	3.2	0	27.7	NA	0	6.4	0	0	0.6	0	20	0	0	0	0	0
1987-12-24	0	8.5	20	11	NA	6.3	9	11	0	13.6	7.7	0	0	0	4.5	13	2
1987-12-25	0	83	13	16.6	NA	21.6	32.5	20.4	0.7	6.7	9.8	5	5.4	13.4	2.5	8	2
1987-12-26	0	2	0	1	NA	3.8	0	0	0	5.5	0.4	0	0.3	0	0	4	0
1987-12-27	6	0	8	0.6	NA	0	0	0.5	0	0	0.5	0	0	0	0	2	NA
1987-12-28	0	0	0	0	NA	2.5	0	0	0	0.1	0	8	0.5	0	0	0.5	0
1987-12-29	0	0	0	0	NA	0	0	0	0	0	0	0	1.7	0	0	0.2	0
1987-12-30	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1987-12-31	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1988-01-01	0	2.4	0	0.6	NA	0	34.4	0	2.2	0.6	0	0	5.4	2	25	0.5	27
1988-01-02	0	0.2	1	0	NA	0	0	0	0	0	0	0	0	0	0.2	0	4.1
1988-01-03	0	0	0	0	NA	0	21	0	0	0	0.2	0	0	0	0	0	NA
1988-01-04	0	0	0	0	NA	9.9	0	4.5	0	0	0	0	0	0	0	0	0
1988-01-05	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1988-01-06	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1988-01-07	0	0.3	0	0	NA	0	0	0	0.7	0	0	0	2.5	3	0	0	0
1988-01-08	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1988-01-09	0	0.5	0	0	NA	0	0	0	0.7	0	0	20	0	0	0	0	NA
1988-01-10	0	14	28.4	0	NA	0	0.7	0	3.2	0	0	0	0	0	0	0	NA
1988-01-11	0	40	0	0	NA	0	0	0	0	0	0	6.2	0.1	0	0	0	0
1988-01-12	12	2	15.1	1.5	NA	14.6	4.4	0	4.5	0.9	2.3	0.5	2.6	8.7	8.8	0.7	11.7
1988-01-13	0	0	3.4	0	NA	2.2	5.6	8.2	0	0	12.1	0.4	0.8	0	0	0	0
1988-01-14	0	0.3	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1988-01-15	0	0	0	6.4	NA	0	1.3	0	0	0	0	0	0	0	0	0	0
1988-01-16	0	1	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0
1988-01-17	6	0	0	0	NA	15.5	12.1	16	0	0	38.7	0	0	0	0	0.8	NA
1988-01-18	0.4	0	0	0	NA	0	24.8	13	0	0.7	7.8	0.5	0.8	0	0	0	0
1988-01-19	0	0	0	0	NA	0	0	0	22.5	23.1	0	0	0	1.5	0	24.2	0
